ReleaseURL,Release,Gross,Theaters,TotalGross,ReleaseDate,DistributorURL,Distributor,datetime,Month
/release/rl369395201/?ref_=bo_yld_table_102,Searching,"$26,020,957","2,009","$26,020,957",Aug 24,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_102&rf=mojo_yld_table_102,Screen Gems,2018-08-24,8
/release/rl117671425/?ref_=bo_yld_table_103,Winchester,"$25,091,816","2,480","$25,091,816",Feb 2,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_103&rf=mojo_yld_table_103,Lionsgate,2018-02-02,2
/release/rl4236019201/?ref_=bo_yld_table_104,The Strangers: Prey at Night,"$24,586,708","2,464","$24,586,708",Mar 9,https://pro.imdb.com/company/co0392941/boxoffice/?view=releases&ref_=mojo_yld_table_104&rf=mojo_yld_table_104,Aviron Pictures,2018-03-09,3
/release/rl2013300225/?ref_=bo_yld_table_105,White Boy Rick,"$24,011,188","2,504","$24,011,188",Sep 14,https://pro.imdb.com/company/co0329296/boxoffice/?view=releases&ref_=mojo_yld_table_105&rf=mojo_yld_table_105,Studio 8,2018-09-14,9
/release/rl4194665985/?ref_=bo_yld_table_106,Second Act,"$23,544,942","2,607","$39,282,227",Dec 21,https://pro.imdb.com/company/co0249694/boxoffice/?view=releases&ref_=mojo_yld_table_106&rf=mojo_yld_table_106,STX Entertainment,2018-12-21,12
/release/rl2416150017/?ref_=bo_yld_table_107,Molly's Game,"$23,403,264","1,708","$28,780,744",Dec 25,https://pro.imdb.com/company/co0249694/boxoffice/?view=releases&ref_=mojo_yld_table_107&rf=mojo_yld_table_107,STX Entertainment,2018-12-25,12
/release/rl688227841/?ref_=bo_yld_table_108,Won't You Be My Neighbor?,"$22,835,787",893,"$22,835,787",Jun 8,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_108&rf=mojo_yld_table_108,Focus Features,2018-06-08,6
/release/rl2953020929/?ref_=bo_yld_table_109,Overlord,"$21,704,844","2,859","$21,704,844",Nov 9,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_109&rf=mojo_yld_table_109,Paramount Pictures,2018-11-09,11
/release/rl2130740737/?ref_=bo_yld_table_110,Holmes & Watson,"$21,249,250","2,780","$30,573,626",Dec 25,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_110&rf=mojo_yld_table_110,Sony Pictures Entertainment (SPE),2018-12-25,12
/release/rl2113963521/?ref_=bo_yld_table_111,Proud Mary,"$20,877,013","2,125","$20,877,013",Jan 12,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_111&rf=mojo_yld_table_111,Screen Gems,2018-01-12,1
/release/rl2432927233/?ref_=bo_yld_table_112,The Happytime Murders,"$20,706,452","3,256","$20,706,452",Aug 24,https://pro.imdb.com/company/co0249694/boxoffice/?view=releases&ref_=mojo_yld_table_112&rf=mojo_yld_table_112,STX Entertainment,2018-08-24,8
/release/rl587433473/?ref_=bo_yld_table_113,Phantom Thread,"$20,670,365","1,186","$21,198,205",Dec 25,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_113&rf=mojo_yld_table_113,Focus Features,2018-12-25,12
/release/rl1124435457/?ref_=bo_yld_table_114,SuperFly,"$20,545,116","2,220","$20,545,116",Jun 13,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_114&rf=mojo_yld_table_114,Sony Pictures Entertainment (SPE),2018-06-13,6
/release/rl1409779201/?ref_=bo_yld_table_115,Vice,"$19,776,167","2,534","$47,836,282",Dec 25,https://pro.imdb.com/company/co0323215/boxoffice/?view=releases&ref_=mojo_yld_table_115&rf=mojo_yld_table_115,Annapurna Pictures,2018-12-25,12
/release/rl3125577217/?ref_=bo_yld_table_116,Show Dogs,"$17,857,020","3,212","$17,857,020",May 18,-,-,2018-05-18,5
/release/rl2449704449/?ref_=bo_yld_table_117,Bad Times at the El Royale,"$17,839,115","2,808","$17,839,115",Oct 12,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_117&rf=mojo_yld_table_117,Twentieth Century Fox,2018-10-12,10
/release/rl3204810241/?ref_=bo_yld_table_118,Operation Finale,"$17,612,099","1,818","$17,612,099",Aug 29,https://pro.imdb.com/company/co0007143/boxoffice/?view=releases&ref_=mojo_yld_table_118&rf=mojo_yld_table_118,Metro-Goldwyn-Mayer (MGM),2018-08-29,8
/release/rl1275233793/?ref_=bo_yld_table_119,"Paul, Apostle of Christ","$17,560,475","1,473","$17,560,475",Mar 23,https://pro.imdb.com/company/co0248867/boxoffice/?view=releases&ref_=mojo_yld_table_119&rf=mojo_yld_table_119,Affirm Films,2018-03-23,3
/release/rl1023575553/?ref_=bo_yld_table_120,Lady Bird,"$17,525,810","1,557","$48,958,273",Nov 3,https://pro.imdb.com/company/co0390816/boxoffice/?view=releases&ref_=mojo_yld_table_120&rf=mojo_yld_table_120,A24,2018-11-03,11
/release/rl805602817/?ref_=bo_yld_table_121,Sorry to Bother You,"$17,493,096","1,050","$17,493,096",Jul 6,https://pro.imdb.com/company/co0323215/boxoffice/?view=releases&ref_=mojo_yld_table_121&rf=mojo_yld_table_121,Annapurna Pictures,2018-07-06,7
/release/rl1493337601/?ref_=bo_yld_table_122,Chappaquiddick,"$17,395,520","1,645","$17,395,520",Apr 6,https://pro.imdb.com/company/co0608498/boxoffice/?view=releases&ref_=mojo_yld_table_122&rf=mojo_yld_table_122,Entertainment Studios Motion Pictures,2018-04-06,4
/release/rl3271591425/?ref_=bo_yld_table_123,Forever My Girl,"$16,376,066","1,427","$16,376,066",Jan 19,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_123&rf=mojo_yld_table_123,Roadside Attractions,2018-01-19,1
/release/rl1325696513/?ref_=bo_yld_table_124,The Favourite,"$15,888,465","1,554","$34,366,783",Nov 23,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_124&rf=mojo_yld_table_124,Fox Searchlight Pictures,2018-11-23,11
/release/rl3931670017/?ref_=bo_yld_table_125,Hunter Killer,"$15,767,460","2,728","$15,767,460",Oct 26,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_125&rf=mojo_yld_table_125,Lionsgate,2018-10-26,10
/release/rl4278289921/?ref_=bo_yld_table_126,Mortal Engines,"$14,894,175","3,103","$15,951,040",Dec 14,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_126&rf=mojo_yld_table_126,Universal Pictures,2018-12-14,12
/release/rl2986378753/?ref_=bo_yld_table_127,The Girl in the Spider's Web,"$14,841,338","2,929","$14,841,338",Nov 9,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_127&rf=mojo_yld_table_127,Sony Pictures Entertainment (SPE),2018-11-09,11
/release/rl3556869633/?ref_=bo_yld_table_128,The Possession of Hannah Grace,"$14,622,210","2,298","$14,837,422",Nov 30,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_128&rf=mojo_yld_table_128,Screen Gems,2018-11-30,11
/release/rl117736961/?ref_=bo_yld_table_129,RBG,"$14,017,361",432,"$14,017,361",May 4,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_129&rf=mojo_yld_table_129,Magnolia Pictures,2018-05-04,5
/release/rl3255076353/?ref_=bo_yld_table_130,Eighth Grade,"$13,539,709","1,084","$13,539,709",Jul 13,https://pro.imdb.com/company/co0390816/boxoffice/?view=releases&ref_=mojo_yld_table_130&rf=mojo_yld_table_130,A24,2018-07-13,7
/release/rl3087042049/?ref_=bo_yld_table_131,Call Me by Your Name,"$13,020,786",914,"$18,095,701",Nov 24,https://pro.imdb.com/company/co0014453/boxoffice/?view=releases&ref_=mojo_yld_table_131&rf=mojo_yld_table_131,Sony Pictures Classics,2018-11-24,11
/release/rl2785052161/?ref_=bo_yld_table_132,The Darkest Minds,"$12,695,691","3,127","$12,695,691",Aug 3,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_132&rf=mojo_yld_table_132,Twentieth Century Fox,2018-08-03,8
/release/rl3775104513/?ref_=bo_yld_table_133,All the Money in the World,"$12,401,327","2,123","$25,113,707",Dec 25,https://pro.imdb.com/company/co0005883/boxoffice/?view=releases&ref_=mojo_yld_table_133&rf=mojo_yld_table_133,TriStar Pictures,2018-12-25,12
/release/rl1678018049/?ref_=bo_yld_table_134,Three Identical Strangers,"$12,320,845",433,"$12,320,845",Jun 29,https://pro.imdb.com/company/co0623930/boxoffice/?view=releases&ref_=mojo_yld_table_134&rf=mojo_yld_table_134,Neon,2018-06-29,6
/release/rl1174767105/?ref_=bo_yld_table_135,Upgrade,"$11,977,130","1,458","$11,977,130",Jun 1,https://pro.imdb.com/company/co0539434/boxoffice/?view=releases&ref_=mojo_yld_table_135&rf=mojo_yld_table_135,BH Tilt,2018-06-01,6
/release/rl1191544321/?ref_=bo_yld_table_136,Padmaavat,"$11,846,060",354,"$11,846,060",Jan 25,https://pro.imdb.com/company/co0310474/boxoffice/?view=releases&ref_=mojo_yld_table_136&rf=mojo_yld_table_136,Viva Pictures,2018-01-25,1
/release/rl2164753921/?ref_=bo_yld_table_137,Free Solo,"$11,240,573",483,"$17,541,090",Sep 28,https://pro.imdb.com/company/co0223903/boxoffice/?view=releases&ref_=mojo_yld_table_137&rf=mojo_yld_table_137,National Geographic Entertainment,2018-09-28,9
/release/rl1292142081/?ref_=bo_yld_table_138,The Old Man & the Gun,"$11,197,012","1,042","$11,277,120",Sep 28,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_138&rf=mojo_yld_table_138,Fox Searchlight Pictures,2018-09-28,9
/release/rl50497025/?ref_=bo_yld_table_139,Hell Fest,"$11,107,431","2,297","$11,107,431",Sep 28,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_139&rf=mojo_yld_table_139,Lionsgate,2018-09-28,9
/release/rl1719567873/?ref_=bo_yld_table_140,Wonder,"$10,863,515","3,519","$132,422,809",Nov 17,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_140&rf=mojo_yld_table_140,Lionsgate,2018-11-17,11
/release/rl4228220417/?ref_=bo_yld_table_141,The Miracle Season,"$10,230,620","1,707","$10,230,620",Apr 6,-,-,2018-04-06,4
/release/rl3171059201/?ref_=bo_yld_table_142,Mary Queen of Scots,"$9,726,230","1,052","$16,468,499",Dec 7,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_142&rf=mojo_yld_table_142,Focus Features,2018-12-07,12
/release/rl1459717633/?ref_=bo_yld_table_143,Midnight Sun,"$9,561,064","2,173","$9,561,064",Mar 23,-,-,2018-03-23,3
/release/rl620987905/?ref_=bo_yld_table_144,Tully,"$9,369,755","1,356","$9,369,755",May 4,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_144&rf=mojo_yld_table_144,Focus Features,2018-05-04,5
/release/rl235046401/?ref_=bo_yld_table_145,Traffik,"$9,186,156","1,046","$9,186,156",Apr 20,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_145&rf=mojo_yld_table_145,Lionsgate,2018-04-20,4
/release/rl2432992769/?ref_=bo_yld_table_146,Unfriended: Dark Web,"$8,866,745","1,547","$8,866,745",Jul 20,https://pro.imdb.com/company/co0539434/boxoffice/?view=releases&ref_=mojo_yld_table_146&rf=mojo_yld_table_146,BH Tilt,2018-07-20,7
/release/rl2264958465/?ref_=bo_yld_table_147,Welcome to Marwen,"$8,357,895","1,911","$10,763,520",Dec 21,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_147&rf=mojo_yld_table_147,Universal Pictures,2018-12-21,12
/release/rl2835580417/?ref_=bo_yld_table_148,Early Man,"$8,267,544","2,494","$8,267,544",Feb 16,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_148&rf=mojo_yld_table_148,Lionsgate,2018-02-16,2
/release/rl3825567233/?ref_=bo_yld_table_149,The Wife,"$8,198,156",541,"$9,601,092",Aug 17,https://pro.imdb.com/company/co0014453/boxoffice/?view=releases&ref_=mojo_yld_table_149&rf=mojo_yld_table_149,Sony Pictures Classics,2018-08-17,8
/release/rl4093806081/?ref_=bo_yld_table_150,The Death of Stalin,"$8,047,856",548,"$8,047,856",Mar 9,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_150&rf=mojo_yld_table_150,IFC Films,2018-03-09,3
/release/rl184976897/?ref_=bo_yld_table_151,They Shall Not Grow Old,"$8,031,290","1,335","$17,956,913",Dec 17,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_151&rf=mojo_yld_table_151,Warner Bros.,2018-12-17,12
/release/rl3137635841/?ref_=bo_yld_table_152,Sanju,"$7,909,317",359,"$7,909,317",Jun 29,https://pro.imdb.com/company/co0770558/boxoffice/?view=releases&ref_=mojo_yld_table_152&rf=mojo_yld_table_152,FIP,2018-06-29,6
/release/rl3456271873/?ref_=bo_yld_table_153,Unsane,"$7,732,899","2,023","$7,732,899",Mar 23,https://pro.imdb.com/company/co0494731/boxoffice/?view=releases&ref_=mojo_yld_table_153&rf=mojo_yld_table_153,Bleecker Street Media,2018-03-23,3
/release/rl1023706625/?ref_=bo_yld_table_154,Beautiful Boy,"$7,587,613",776,"$7,649,973",Oct 12,https://pro.imdb.com/company/co0319272/boxoffice/?view=releases&ref_=mojo_yld_table_154&rf=mojo_yld_table_154,Amazon Studios,2018-10-12,10
/release/rl50693633/?ref_=bo_yld_table_155,Can You Ever Forgive Me?,"$7,530,304",555,"$8,803,865",Oct 19,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_155&rf=mojo_yld_table_155,Fox Searchlight Pictures,2018-10-19,10
/release/rl1845986817/?ref_=bo_yld_table_156,Mid90s,"$7,362,439","1,206","$7,362,439",Oct 19,https://pro.imdb.com/company/co0390816/boxoffice/?view=releases&ref_=mojo_yld_table_156&rf=mojo_yld_table_156,A24,2018-10-19,10
/release/rl628917761/?ref_=bo_yld_table_157,Downsizing,"$7,289,080","2,668","$24,449,754",Dec 22,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_157&rf=mojo_yld_table_157,Paramount Pictures,2018-12-22,12
/release/rl3137701377/?ref_=bo_yld_table_158,Dog Days,"$6,809,080","2,442","$6,809,080",Aug 8,https://pro.imdb.com/company/co0192696/boxoffice/?view=releases&ref_=mojo_yld_table_158&rf=mojo_yld_table_158,LD Entertainment,2018-08-08,8
/release/rl3154281985/?ref_=bo_yld_table_159,Boy Erased,"$6,774,202",672,"$6,788,692",Nov 2,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_159&rf=mojo_yld_table_159,Focus Features,2018-11-02,11
/release/rl2583987713/?ref_=bo_yld_table_160,Hotel Artemis,"$6,708,147","2,407","$6,708,147",Jun 8,-,-,2018-06-08,6
/release/rl1912899073/?ref_=bo_yld_table_161,A-X-L,"$6,501,381","1,710","$6,501,381",Aug 24,-,-,2018-08-24,8
/release/rl17270273/?ref_=bo_yld_table_162,Fahrenheit 11/9,"$6,352,306","1,719","$6,352,306",Sep 21,-,-,2018-09-21,9
/release/rl4026893825/?ref_=bo_yld_table_163,Unbroken: Path to Redemption,"$6,216,897","1,620","$6,216,897",Sep 14,https://pro.imdb.com/company/co0193544/boxoffice/?view=releases&ref_=mojo_yld_table_163&rf=mojo_yld_table_163,Pure Flix Entertainment,2018-09-14,9
/release/rl1510114817/?ref_=bo_yld_table_164,The Hurricane Heist,"$6,115,825","2,402","$6,115,825",Mar 9,https://pro.imdb.com/company/co0608498/boxoffice/?view=releases&ref_=mojo_yld_table_164&rf=mojo_yld_table_164,Entertainment Studios Motion Pictures,2018-03-09,3
/release/rl1812301313/?ref_=bo_yld_table_165,Every Day,"$6,102,076","1,669","$6,102,076",Feb 23,https://pro.imdb.com/company/co0001995/boxoffice/?view=releases&ref_=mojo_yld_table_165&rf=mojo_yld_table_165,Orion Pictures,2018-02-23,2
/release/rl4060448257/?ref_=bo_yld_table_166,Leave No Trace,"$6,046,104",361,"$6,046,104",Jun 29,https://pro.imdb.com/company/co0494731/boxoffice/?view=releases&ref_=mojo_yld_table_166&rf=mojo_yld_table_166,Bleecker Street Media,2018-06-29,6
/release/rl4110910977/?ref_=bo_yld_table_167,Once Upon a Deadpool,"$6,016,007","1,566","$6,100,309",Dec 12,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_167&rf=mojo_yld_table_167,Twentieth Century Fox,2018-12-12,12
/release/rl3506734593/?ref_=bo_yld_table_168,Death of a Nation,"$5,885,881","1,005","$5,885,881",Aug 3,-,-,2018-08-03,8
/release/rl2114225665/?ref_=bo_yld_table_169,Pandas,"$5,757,906",35,"$7,574,012",Apr 6,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_169&rf=mojo_yld_table_169,Warner Bros.,2018-04-06,4
/release/rl4027024897/?ref_=bo_yld_table_170,My Hero Academia: Two Heroes,"$5,754,556",535,"$5,754,556",Sep 25,https://pro.imdb.com/company/co0039940/boxoffice/?view=releases&ref_=mojo_yld_table_170&rf=mojo_yld_table_170,FUNimation Entertainment,2018-09-25,9
/release/rl1325434369/?ref_=bo_yld_table_171,God's Not Dead: A Light in Darkness,"$5,728,940","1,693","$5,728,940",Mar 30,https://pro.imdb.com/company/co0193544/boxoffice/?view=releases&ref_=mojo_yld_table_171&rf=mojo_yld_table_171,Pure Flix Entertainment,2018-03-30,3
/release/rl637896193/?ref_=bo_yld_table_172,Kin,"$5,718,096","2,141","$5,718,096",Aug 31,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_172&rf=mojo_yld_table_172,Lionsgate,2018-08-31,8
/release/rl4110779905/?ref_=bo_yld_table_173,Colette,"$5,137,622",593,"$5,137,622",Sep 21,https://pro.imdb.com/company/co0494731/boxoffice/?view=releases&ref_=mojo_yld_table_173&rf=mojo_yld_table_173,Bleecker Street Media,2018-09-21,9
/release/rl2382398977/?ref_=bo_yld_table_174,Action Point,"$5,059,608","2,032","$5,059,608",Jun 1,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_174&rf=mojo_yld_table_174,Paramount Pictures,2018-06-01,6
/release/rl3942811137/?ref_=bo_yld_table_175,Beirut,"$5,019,226",755,"$5,019,226",Apr 11,https://pro.imdb.com/company/co0494731/boxoffice/?view=releases&ref_=mojo_yld_table_175&rf=mojo_yld_table_175,Bleecker Street Media,2018-04-11,4
/release/rl3489760769/?ref_=bo_yld_table_176,Gringo,"$4,969,853","2,404","$4,969,853",Mar 9,https://pro.imdb.com/company/co0249694/boxoffice/?view=releases&ref_=mojo_yld_table_176&rf=mojo_yld_table_176,STX Entertainment,2018-03-09,3
/release/rl1174439425/?ref_=bo_yld_table_177,Samson,"$4,719,928","1,249","$4,719,928",Feb 16,https://pro.imdb.com/company/co0193544/boxoffice/?view=releases&ref_=mojo_yld_table_177&rf=mojo_yld_table_177,Pure Flix Entertainment,2018-02-16,2
/release/rl3246228993/?ref_=bo_yld_table_178,Father Figures,"$4,615,957","2,902","$17,501,244",Dec 22,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_178&rf=mojo_yld_table_178,Warner Bros.,2018-12-22,12
/release/rl1845855745/?ref_=bo_yld_table_179,Johnny English Strikes Again,"$4,412,170",552,"$4,412,170",Oct 26,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_179&rf=mojo_yld_table_179,Universal Pictures,2018-10-26,10
/release/rl3892610561/?ref_=bo_yld_table_180,Gotti,"$4,343,227",503,"$4,343,227",Jun 15,https://pro.imdb.com/company/co0427244/boxoffice/?view=releases&ref_=mojo_yld_table_180&rf=mojo_yld_table_180,Vertical Entertainment,2018-06-15,6
/release/rl2600830465/?ref_=bo_yld_table_181,Blindspotting,"$4,333,394",523,"$4,333,394",Jul 20,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_181&rf=mojo_yld_table_181,Lionsgate,2018-07-20,7
/release/rl101090817/?ref_=bo_yld_table_182,Burn the Stage: The Movie,"$4,201,819",645,"$4,201,819",Nov 15,https://pro.imdb.com/company/co0634829/boxoffice/?view=releases&ref_=mojo_yld_table_182&rf=mojo_yld_table_182,Trafalgar Releasing,2018-11-15,11
/release/rl3842278913/?ref_=bo_yld_table_183,Ya veremos,"$4,165,949",369,"$4,165,949",Aug 31,https://pro.imdb.com/company/co0325194/boxoffice/?view=releases&ref_=mojo_yld_table_183&rf=mojo_yld_table_183,Pantelion Films,2018-08-31,8
/release/rl688162305/?ref_=bo_yld_table_184,Life Itself,"$4,102,648","2,609","$4,102,648",Sep 21,https://pro.imdb.com/company/co0319272/boxoffice/?view=releases&ref_=mojo_yld_table_184&rf=mojo_yld_table_184,Amazon Studios,2018-09-21,9
/release/rl687900161/?ref_=bo_yld_table_185,Sgt. Stubby: An American Hero,"$4,015,323","1,633","$4,015,935",Apr 13,-,-,2018-04-13,4
/release/rl2959312385/?ref_=bo_yld_table_186,Thor: Ragnarok,"$3,833,139","4,080","$315,058,289",Nov 3,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_186&rf=mojo_yld_table_186,Walt Disney Studios Motion Pictures,2018-11-03,11
/release/rl1074234881/?ref_=bo_yld_table_187,Gosnell: The Trial of America's Biggest Serial Killer,"$3,679,893",673,"$3,679,893",Oct 12,https://pro.imdb.com/company/co0493061/boxoffice/?view=releases&ref_=mojo_yld_table_187&rf=mojo_yld_table_187,GVN Releasing,2018-10-12,10
/release/rl0296449/?ref_=bo_yld_table_188,Indivisible,"$3,509,836",830,"$3,511,417",Oct 26,https://pro.imdb.com/company/co0193544/boxoffice/?view=releases&ref_=mojo_yld_table_188&rf=mojo_yld_table_188,Pure Flix Entertainment,2018-10-26,10
